ID_INDIVIDU,CIVILITE,SEXE,PROFESSION,CATEGORIE_PROF,DATE_CREATION_CARTE,MANAGING_STORE,AGE_2015,SENIORITY_2015,SHARE_MANAGING_STORE,NB_GIFTS,NB_STORES,NB_LINES,NB_FAMILIES,RECENCY,NB_VISITS,CUMUL_VALUE
170604.0,2.0,2.0,,8.0,2014-04-11,350.0,31.0,508.0,0.00011192776927955825,0.0,1.0,1.0,4.0,214.0,3.0,104.0
170605.0,2.0,2.0,,,2014-04-11,341.0,45.0,508.0,0.0001865462821325971,2.0,1.0,1.0,5.0,73.0,5.0,395.0
170616.0,3.0,2.0,,6.0,2014-04-12,770.0,39.0,507.0,0.0002238555385591165,8.0,1.0,2.0,8.0,3.0,6.0,572.0
170623.0,3.0,2.0,,,2014-04-12,782.0,50.0,507.0,0.00026116479498563595,2.0,1.0,2.0,9.0,7.0,7.0,552.0
170630.0,2.0,2.0,,6.0,2014-04-12,920.0,37.0,507.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,328.0,1.0,93.0
170644.0,3.0,2.0,,4.0,2014-04-12,941.0,56.0,507.0,0.0001865462821325971,1.0,1.0,2.0,5.0,78.0,5.0,403.0
170647.0,3.0,2.0,,,2014-04-12,781.0,51.0,507.0,0.00014923702570607768,2.0,2.0,1.0,6.0,113.0,4.0,317.0
170691.0,3.0,2.0,,,2014-04-12,591.0,58.0,507.0,0.0003357833078386748,4.0,3.0,1.0,9.0,52.0,7.0,638.0
170692.0,3.0,2.0,,2.0,2014-04-12,561.0,37.0,507.0,0.00011192776927955825,4.0,1.0,2.0,7.0,120.0,3.0,445.0
170703.0,2.0,2.0,,,2014-04-13,7514.0,34.0,506.0,7.461851285303884e-05,0.0,1.0,2.0,4.0,62.0,2.0,142.0
170721.0,2.0,2.0,,3.0,2014-04-14,131.0,44.0,505.0,7.461851285303884e-05,1.0,2.0,2.0,2.0,28.0,2.0,116.0
170727.0,2.0,2.0,,8.0,2014-04-13,291.0,35.0,506.0,7.461851285303884e-05,1.0,2.0,2.0,3.0,85.0,2.0,142.0
170729.0,2.0,2.0,,3.0,2014-04-13,921.0,36.0,506.0,0.00014923702570607768,1.0,1.0,1.0,5.0,44.0,4.0,254.0
170737.0,2.0,2.0,,,2014-04-13,781.0,26.0,506.0,3.730925642651942e-05,1.0,1.0,0.0,0.0,335.0,1.0,0.0
170745.0,3.0,2.0,,,2014-04-13,691.0,57.0,506.0,7.461851285303884e-05,0.0,2.0,2.0,2.0,53.0,2.0,105.0
170755.0,2.0,2.0,,2.0,2014-04-13,693.0,40.0,506.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,160.0,2.0,163.0
170764.0,3.0,2.0,,6.0,2014-04-13,591.0,41.0,506.0,0.0002238555385591165,3.0,1.0,3.0,12.0,45.0,6.0,901.0
170765.0,2.0,2.0,,6.0,2014-04-13,131.0,34.0,506.0,7.461851285303884e-05,0.0,1.0,2.0,5.0,150.0,2.0,155.0
170777.0,3.0,2.0,,2.0,2014-04-13,421.0,46.0,506.0,7.461851285303884e-05,0.0,1.0,1.0,2.0,100.0,2.0,155.0
170787.0,3.0,2.0,,3.0,2014-04-13,291.0,53.0,506.0,7.461851285303884e-05,0.0,1.0,1.0,3.0,29.0,2.0,203.0
170794.0,3.0,2.0,,3.0,2014-04-14,921.0,45.0,505.0,3.730925642651942e-05,1.0,1.0,0.0,0.0,317.0,1.0,0.0
170828.0,2.0,2.0,,3.0,2014-04-14,920.0,50.0,505.0,7.461851285303884e-05,3.0,1.0,1.0,2.0,310.0,2.0,67.0
170831.0,3.0,2.0,,3.0,2014-04-14,7511.0,48.0,505.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,157.0,1.0,115.0
170835.0,2.0,2.0,,3.0,2014-04-14,750.0,39.0,505.0,0.00011192776927955825,0.0,1.0,2.0,6.0,111.0,3.0,387.0
170849.0,2.0,2.0,,,2014-04-14,251.0,33.0,505.0,3.730925642651942e-05,1.0,1.0,1.0,1.0,330.0,1.0,0.0
170875.0,3.0,2.0,,3.0,2014-04-14,421.0,41.0,505.0,0.00011192776927955825,0.0,1.0,2.0,5.0,38.0,3.0,169.0
170879.0,2.0,2.0,,3.0,2014-04-14,591.0,42.0,505.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,193.0,1.0,119.0
170909.0,3.0,2.0,,3.0,2014-04-16,781.0,49.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,41.0,1.0,164.0
170910.0,3.0,2.0,,,2014-04-16,782.0,52.0,503.0,7.461851285303884e-05,2.0,1.0,2.0,4.0,41.0,2.0,226.0
170914.0,3.0,2.0,,,2014-04-15,781.0,53.0,504.0,0.00014923702570607768,0.0,2.0,2.0,7.0,57.0,4.0,318.0
170918.0,3.0,2.0,,2.0,2014-04-15,770.0,58.0,504.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,74.0,1.0,80.0
170925.0,3.0,2.0,,,2014-04-16,782.0,58.0,503.0,0.00029847405141215536,3.0,2.0,3.0,10.0,48.0,7.0,571.0
170932.0,2.0,2.0,,8.0,2014-04-15,7512.0,34.0,504.0,3.730925642651942e-05,0.0,1.0,3.0,6.0,154.0,1.0,209.0
170947.0,2.0,2.0,,,2014-04-15,7514.0,44.0,504.0,0.00014923702570607768,4.0,1.0,1.0,6.0,177.0,4.0,332.0
170950.0,3.0,2.0,,6.0,2014-04-15,752.0,59.0,504.0,3.730925642651942e-05,0.0,1.0,2.0,2.0,78.0,1.0,120.0
170958.0,3.0,2.0,,3.0,2014-04-16,942.0,40.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,4.0,174.0,1.0,243.0
170994.0,3.0,2.0,,3.0,2014-04-16,131.0,47.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,118.0,1.0,151.0
171008.0,2.0,2.0,,3.0,2014-04-15,920.0,56.0,504.0,3.730925642651942e-05,0.0,1.0,2.0,5.0,107.0,1.0,250.0
171024.0,3.0,2.0,,,2014-04-16,292.0,44.0,503.0,7.461851285303884e-05,0.0,2.0,1.0,3.0,293.0,2.0,128.0
171027.0,3.0,2.0,,5.0,2014-04-16,291.0,49.0,503.0,0.00011192776927955825,1.0,1.0,1.0,3.0,146.0,3.0,227.0
171060.0,2.0,2.0,,,2014-04-16,930.0,27.0,503.0,7.461851285303884e-05,2.0,1.0,2.0,4.0,314.0,2.0,158.0
171062.0,3.0,2.0,,,2014-04-16,740.0,50.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,41.0,1.0,73.0
171071.0,2.0,2.0,,,2014-04-16,211.0,30.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,84.0,1.0,37.0
171087.0,2.0,2.0,,3.0,2014-04-15,591.0,44.0,504.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,335.0,1.0,68.0
171088.0,3.0,2.0,,,2014-04-15,593.0,42.0,504.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,343.0,1.0,45.0
171092.0,2.0,2.0,,3.0,2014-04-16,311.0,38.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,100.0,1.0,55.0
171095.0,2.0,2.0,,,2014-04-16,592.0,40.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,265.0,1.0,94.0
171096.0,2.0,2.0,,,2014-04-16,592.0,42.0,503.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,253.0,1.0,0.0
171115.0,3.0,2.0,,,2014-04-16,671.0,46.0,503.0,7.461851285303884e-05,0.0,1.0,2.0,4.0,118.0,2.0,229.0
171127.0,1.0,1.0,,3.0,2014-04-16,442.0,47.0,503.0,0.00011192776927955825,3.0,1.0,2.0,3.0,102.0,3.0,112.0
171130.0,3.0,2.0,,3.0,2014-04-16,350.0,48.0,503.0,7.461851285303884e-05,1.0,2.0,1.0,5.0,62.0,2.0,138.0
171153.0,3.0,2.0,,,2014-04-16,511.0,51.0,503.0,0.00026116479498563595,2.0,1.0,2.0,6.0,30.0,7.0,559.0
171158.0,2.0,2.0,,6.0,2014-04-18,740.0,36.0,501.0,7.461851285303884e-05,2.0,1.0,1.0,3.0,146.0,2.0,74.0
171161.0,2.0,2.0,,,2014-04-18,757.0,34.0,501.0,7.461851285303884e-05,1.0,1.0,2.0,3.0,212.0,1.0,169.0
171185.0,3.0,2.0,,6.0,2014-04-18,781.0,46.0,501.0,0.0001865462821325971,5.0,2.0,1.0,6.0,7.0,5.0,268.0
171189.0,2.0,2.0,,8.0,2014-04-18,141.0,31.0,501.0,7.461851285303884e-05,0.0,1.0,1.0,2.0,209.0,2.0,102.0
171241.0,2.0,2.0,,3.0,2014-04-19,941.0,49.0,500.0,3.730925642651942e-05,0.0,1.0,2.0,2.0,213.0,1.0,50.0
171245.0,2.0,2.0,,3.0,2014-04-19,314.0,37.0,500.0,0.00014923702570607768,1.0,2.0,2.0,6.0,184.0,4.0,161.0
171265.0,3.0,2.0,,,2014-04-19,782.0,54.0,500.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,72.0,1.0,93.0
171275.0,3.0,2.0,,,2014-04-19,331.0,63.0,500.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,153.0,1.0,190.0
171289.0,3.0,2.0,,5.0,2014-04-19,141.0,57.0,500.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,255.0,1.0,99.0
171290.0,2.0,2.0,,,2014-04-19,211.0,41.0,500.0,7.461851285303884e-05,3.0,1.0,1.0,3.0,160.0,2.0,64.0
171316.0,3.0,2.0,,13.0,2014-04-19,332.0,54.0,500.0,0.00011192776927955825,2.0,1.0,2.0,5.0,213.0,3.0,1365.0
171317.0,3.0,2.0,,8.0,2014-04-19,351.0,52.0,500.0,3.730925642651942e-05,2.0,1.0,1.0,2.0,150.0,1.0,137.0
171321.0,2.0,2.0,,5.0,2014-04-19,381.0,39.0,500.0,0.00014923702570607768,2.0,2.0,2.0,6.0,48.0,4.0,266.0
171325.0,3.0,2.0,,,2014-04-19,491.0,57.0,500.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,186.0,1.0,111.0
171352.0,3.0,2.0,,,2014-04-20,756.0,39.0,499.0,7.461851285303884e-05,2.0,1.0,1.0,3.0,121.0,2.0,140.0
171356.0,2.0,2.0,,3.0,2014-04-20,920.0,55.0,499.0,3.730925642651942e-05,2.0,1.0,2.0,4.0,135.0,1.0,96.0
171367.0,3.0,2.0,,3.0,2014-04-20,920.0,37.0,499.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,151.0,1.0,62.0
171377.0,2.0,2.0,,3.0,2014-04-20,920.0,52.0,499.0,0.0002238555385591165,3.0,2.0,2.0,8.0,58.0,5.0,529.0
171417.0,3.0,2.0,,3.0,2014-04-20,759.0,53.0,499.0,3.730925642651942e-05,0.0,1.0,0.0,0.0,56.0,1.0,25.0
171423.0,3.0,2.0,,,2014-04-20,350.0,46.0,499.0,3.730925642651942e-05,2.0,1.0,2.0,3.0,148.0,1.0,127.0
171429.0,3.0,2.0,,7.0,2014-04-20,421.0,55.0,499.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,93.0,1.0,25.0
171435.0,3.0,2.0,,3.0,2014-04-20,381.0,46.0,499.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,51.0,1.0,84.0
171448.0,3.0,2.0,,3.0,2014-04-21,942.0,42.0,498.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,335.0,1.0,30.0
171452.0,3.0,2.0,,8.0,2014-04-21,593.0,32.0,498.0,0.00011192776927955825,3.0,1.0,2.0,7.0,146.0,3.0,219.0
171455.0,3.0,2.0,,2.0,2014-04-21,693.0,56.0,498.0,3.730925642651942e-05,2.0,1.0,1.0,1.0,155.0,1.0,62.0
171463.0,3.0,2.0,,3.0,2014-04-21,921.0,45.0,498.0,0.00014923702570607768,1.0,2.0,2.0,4.0,39.0,4.0,334.0
171469.0,3.0,2.0,,3.0,2014-04-21,751.0,15.0,498.0,7.461851285303884e-05,0.0,2.0,1.0,3.0,216.0,2.0,297.0
171484.0,3.0,2.0,,3.0,2014-04-21,941.0,51.0,498.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,170.0,1.0,105.0
171485.0,3.0,2.0,,6.0,2014-04-21,941.0,41.0,498.0,7.461851285303884e-05,0.0,2.0,1.0,1.0,81.0,2.0,124.0
171510.0,3.0,2.0,,3.0,2014-04-21,130.0,64.0,498.0,7.461851285303884e-05,3.0,1.0,1.0,2.0,104.0,2.0,100.0
171513.0,2.0,2.0,,8.0,2014-04-21,861.0,25.0,498.0,3.730925642651942e-05,0.0,1.0,1.0,4.0,230.0,1.0,166.0
171519.0,2.0,2.0,,8.0,2014-04-21,151.0,25.0,498.0,7.461851285303884e-05,3.0,1.0,1.0,4.0,78.0,2.0,251.0
171522.0,2.0,2.0,,,2014-04-21,511.0,28.0,498.0,7.461851285303884e-05,3.0,1.0,2.0,3.0,188.0,2.0,62.0
171526.0,3.0,2.0,,,2014-04-21,313.0,46.0,498.0,3.730925642651942e-05,1.0,1.0,0.0,0.0,333.0,1.0,0.0
171548.0,2.0,2.0,,3.0,2014-04-22,181.0,41.0,497.0,0.00011192776927955825,1.0,2.0,2.0,4.0,195.0,3.0,260.0
171561.0,3.0,2.0,,,2014-04-23,782.0,63.0,496.0,0.00011192776927955825,3.0,1.0,1.0,4.0,254.0,3.0,114.0
171563.0,3.0,2.0,,3.0,2014-04-23,771.0,49.0,496.0,3.730925642651942e-05,2.0,1.0,1.0,4.0,62.0,1.0,209.0
171564.0,2.0,2.0,,6.0,2014-04-23,771.0,48.0,496.0,3.730925642651942e-05,0.0,1.0,1.0,4.0,77.0,1.0,125.0
171571.0,2.0,2.0,,6.0,2014-04-22,762.0,40.0,497.0,3.730925642651942e-05,2.0,1.0,0.0,0.0,314.0,1.0,68.0
171575.0,3.0,2.0,,3.0,2014-04-22,721.0,61.0,497.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,35.0,1.0,41.0
171592.0,3.0,2.0,,,2014-04-23,7516.0,43.0,496.0,7.461851285303884e-05,0.0,2.0,2.0,3.0,41.0,2.0,234.0
171594.0,2.0,2.0,,3.0,2014-04-23,311.0,46.0,496.0,0.0002238555385591165,4.0,5.0,1.0,5.0,30.0,5.0,227.0
171597.0,2.0,2.0,,3.0,2014-04-22,7511.0,39.0,497.0,7.461851285303884e-05,1.0,2.0,2.0,5.0,260.0,2.0,243.0
171614.0,2.0,2.0,,3.0,2014-04-23,942.0,46.0,496.0,7.461851285303884e-05,1.0,2.0,3.0,7.0,156.0,2.0,310.0
171638.0,2.0,2.0,,6.0,2014-04-23,770.0,38.0,496.0,0.0003730925642651942,11.0,3.0,1.0,5.0,50.0,10.0,488.0
171639.0,2.0,2.0,,6.0,2014-04-23,942.0,47.0,496.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,140.0,1.0,15.0
171655.0,3.0,2.0,,,2014-04-22,782.0,57.0,497.0,0.0003357833078386748,4.0,1.0,1.0,6.0,0.0,9.0,449.0
171661.0,2.0,2.0,,8.0,2014-04-22,151.0,23.0,497.0,0.00011192776927955825,3.0,1.0,2.0,5.0,24.0,3.0,168.0
171662.0,2.0,2.0,,3.0,2014-04-23,922.0,41.0,496.0,3.730925642651942e-05,2.0,1.0,2.0,4.0,328.0,1.0,198.0
171669.0,2.0,2.0,,,2014-04-23,922.0,15.0,496.0,0.00029847405141215536,1.0,4.0,3.0,8.0,70.0,8.0,575.0
171694.0,2.0,2.0,,3.0,2014-04-23,141.0,49.0,496.0,7.461851285303884e-05,0.0,1.0,2.0,3.0,45.0,2.0,73.0
171712.0,3.0,2.0,,,2014-04-23,292.0,44.0,496.0,0.00014923702570607768,3.0,1.0,3.0,6.0,37.0,4.0,221.0
171721.0,2.0,2.0,,,2014-04-23,7514.0,50.0,496.0,0.00014923702570607768,1.0,1.0,3.0,8.0,130.0,4.0,464.0
171724.0,2.0,2.0,,8.0,2014-04-22,691.0,35.0,497.0,0.00011192776927955825,0.0,2.0,2.0,5.0,16.0,3.0,266.0
171730.0,2.0,2.0,,8.0,2014-04-23,7514.0,36.0,496.0,0.000447711077118233,2.0,3.0,2.0,8.0,8.0,12.0,832.0
171732.0,2.0,2.0,,,2014-04-22,61.0,32.0,497.0,0.00011192776927955825,3.0,2.0,1.0,4.0,57.0,3.0,319.0
171740.0,2.0,2.0,,,2014-04-23,130.0,37.0,496.0,0.00011192776927955825,0.0,1.0,2.0,5.0,133.0,3.0,181.0
171743.0,3.0,2.0,,6.0,2014-04-23,130.0,56.0,496.0,7.461851285303884e-05,0.0,2.0,1.0,2.0,125.0,2.0,61.0
171756.0,3.0,2.0,,3.0,2014-04-23,770.0,55.0,496.0,7.461851285303884e-05,0.0,2.0,2.0,5.0,130.0,2.0,165.0
171761.0,2.0,2.0,,3.0,2014-04-22,920.0,41.0,497.0,7.461851285303884e-05,0.0,2.0,2.0,2.0,286.0,2.0,127.0
171762.0,2.0,2.0,,4.0,2014-04-23,530.0,46.0,496.0,0.0001865462821325971,3.0,1.0,2.0,5.0,309.0,4.0,264.0
171789.0,3.0,2.0,,2.0,2014-04-23,593.0,41.0,496.0,7.461851285303884e-05,1.0,1.0,1.0,4.0,62.0,2.0,161.0
171791.0,3.0,2.0,,,2014-04-23,593.0,57.0,496.0,0.00014923702570607768,1.0,1.0,2.0,7.0,221.0,4.0,480.0
171792.0,3.0,2.0,,,2014-04-22,641.0,61.0,497.0,0.0001865462821325971,2.0,1.0,2.0,5.0,94.0,5.0,135.0
171855.0,3.0,2.0,,6.0,2014-04-25,942.0,58.0,494.0,0.0001865462821325971,1.0,2.0,2.0,6.0,293.0,4.0,349.0
171872.0,3.0,2.0,,6.0,2014-04-25,312.0,45.0,494.0,7.461851285303884e-05,2.0,2.0,2.0,3.0,174.0,2.0,172.0
171875.0,3.0,2.0,,4.0,2014-04-25,695.0,49.0,494.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,340.0,1.0,76.0
171881.0,3.0,2.0,,,2014-04-25,61.0,42.0,494.0,0.00014923702570607768,1.0,2.0,1.0,4.0,179.0,4.0,472.0
171896.0,3.0,2.0,,,2014-04-25,451.0,58.0,494.0,0.00014923702570607768,0.0,1.0,3.0,6.0,48.0,3.0,214.0
171913.0,2.0,2.0,,3.0,2014-04-26,630.0,36.0,493.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,65.0,1.0,30.0
171918.0,3.0,2.0,,,2014-04-26,671.0,31.0,493.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,73.0,1.0,169.0
171922.0,3.0,2.0,,6.0,2014-04-26,920.0,51.0,493.0,0.00011192776927955825,1.0,2.0,2.0,5.0,142.0,3.0,152.0
171925.0,3.0,2.0,,9.0,2014-04-26,695.0,44.0,493.0,0.0003357833078386748,4.0,1.0,2.0,9.0,8.0,7.0,854.0
171961.0,3.0,2.0,,13.0,2014-04-26,131.0,51.0,493.0,7.461851285303884e-05,0.0,1.0,1.0,5.0,58.0,2.0,198.0
171966.0,3.0,2.0,,4.0,2014-04-26,351.0,37.0,493.0,0.00011192776927955825,3.0,1.0,1.0,1.0,129.0,3.0,0.0
171967.0,2.0,2.0,,,2014-04-26,541.0,42.0,493.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,202.0,1.0,78.0
171974.0,2.0,2.0,,,2014-04-26,592.0,39.0,493.0,0.00011192776927955825,1.0,1.0,1.0,3.0,45.0,3.0,92.0
171978.0,3.0,2.0,,,2014-04-26,593.0,53.0,493.0,0.00014923702570607768,3.0,2.0,1.0,6.0,127.0,3.0,270.0
171982.0,2.0,2.0,,3.0,2014-04-26,511.0,38.0,493.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,146.0,1.0,60.0
171989.0,3.0,2.0,,8.0,2014-04-26,641.0,29.0,493.0,0.00014923702570607768,2.0,1.0,1.0,5.0,84.0,4.0,186.0
172004.0,3.0,2.0,,,2014-04-27,782.0,55.0,492.0,0.0002238555385591165,5.0,1.0,2.0,8.0,59.0,6.0,337.0
172015.0,2.0,2.0,,3.0,2014-04-27,942.0,41.0,492.0,3.730925642651942e-05,0.0,1.0,0.0,0.0,258.0,1.0,68.0
172028.0,2.0,2.0,,6.0,2014-04-27,941.0,52.0,492.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,153.0,1.0,118.0
172030.0,3.0,2.0,,6.0,2014-04-27,942.0,42.0,492.0,0.00014923702570607768,1.0,1.0,2.0,8.0,161.0,4.0,522.0
172033.0,2.0,2.0,,3.0,2014-04-27,62.0,36.0,492.0,0.0002238555385591165,6.0,2.0,3.0,8.0,49.0,6.0,882.0
172045.0,3.0,2.0,,,2014-04-27,211.0,39.0,492.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,153.0,1.0,69.0
172050.0,3.0,2.0,,2.0,2014-04-27,312.0,47.0,492.0,7.461851285303884e-05,0.0,1.0,1.0,4.0,174.0,2.0,181.0
172053.0,3.0,2.0,,,2014-04-27,292.0,34.0,492.0,7.461851285303884e-05,1.0,2.0,2.0,7.0,197.0,2.0,280.0
172063.0,3.0,2.0,,6.0,2014-04-27,62.0,26.0,492.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,354.0,1.0,138.0
172067.0,2.0,2.0,,8.0,2014-04-27,693.0,29.0,492.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,267.0,1.0,33.0
172077.0,2.0,2.0,,,2014-04-27,593.0,34.0,492.0,0.00014923702570607768,0.0,2.0,1.0,3.0,204.0,2.0,238.0
172088.0,2.0,2.0,,8.0,2014-04-27,371.0,33.0,492.0,0.0011192776927955825,11.0,1.0,3.0,13.0,39.0,26.0,1900.0
172104.0,3.0,2.0,,,2014-04-28,750.0,63.0,491.0,0.0001865462821325971,2.0,1.0,2.0,8.0,35.0,5.0,544.0
172113.0,3.0,2.0,,3.0,2014-04-28,694.0,55.0,491.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,265.0,1.0,137.0
172116.0,2.0,2.0,,8.0,2014-04-28,770.0,32.0,491.0,7.461851285303884e-05,0.0,1.0,2.0,4.0,294.0,2.0,228.0
172136.0,2.0,2.0,,7.0,2014-04-28,922.0,32.0,491.0,0.00011192776927955825,3.0,2.0,2.0,4.0,174.0,3.0,295.0
172151.0,2.0,2.0,,2.0,2014-04-28,980.0,37.0,491.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,335.0,1.0,119.0
172154.0,3.0,2.0,,2.0,2014-04-28,693.0,49.0,491.0,3.730925642651942e-05,2.0,1.0,2.0,5.0,77.0,1.0,380.0
172168.0,2.0,2.0,,8.0,2014-04-28,591.0,33.0,491.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,255.0,1.0,0.0
172169.0,3.0,2.0,,,2014-04-28,593.0,50.0,491.0,0.0003357833078386748,2.0,1.0,2.0,8.0,42.0,9.0,627.0
172176.0,2.0,2.0,,,2014-04-28,333.0,39.0,491.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,41.0,1.0,67.0
172181.0,3.0,2.0,,,2014-04-28,342.0,57.0,491.0,7.461851285303884e-05,1.0,1.0,1.0,3.0,216.0,1.0,152.0
172185.0,2.0,2.0,,,2014-04-30,761.0,33.0,489.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,125.0,1.0,89.0
172188.0,2.0,2.0,,3.0,2014-04-29,7516.0,41.0,490.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,167.0,1.0,161.0
172197.0,2.0,2.0,,,2014-04-30,7514.0,37.0,489.0,0.00014923702570607768,2.0,2.0,2.0,9.0,8.0,4.0,710.0
172224.0,3.0,2.0,,,2014-04-30,750.0,57.0,489.0,7.461851285303884e-05,0.0,2.0,2.0,2.0,44.0,2.0,150.0
172240.0,3.0,2.0,,3.0,2014-04-30,694.0,51.0,489.0,0.00011192776927955825,3.0,1.0,2.0,5.0,177.0,2.0,488.0
172260.0,2.0,2.0,,3.0,2014-04-30,922.0,39.0,489.0,0.0002238555385591165,1.0,2.0,3.0,8.0,35.0,6.0,428.0
172277.0,3.0,2.0,,8.0,2014-04-30,861.0,34.0,489.0,0.00014923702570607768,2.0,1.0,2.0,2.0,76.0,4.0,111.0
172287.0,3.0,2.0,,,2014-04-30,782.0,41.0,489.0,7.461851285303884e-05,1.0,1.0,1.0,2.0,85.0,2.0,114.0
172290.0,2.0,2.0,,,2014-04-30,782.0,45.0,489.0,3.730925642651942e-05,2.0,1.0,1.0,2.0,321.0,1.0,60.0
172295.0,2.0,2.0,,3.0,2014-04-29,920.0,42.0,490.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,65.0,1.0,106.0
172307.0,2.0,2.0,,3.0,2014-04-29,920.0,47.0,490.0,7.461851285303884e-05,0.0,2.0,1.0,5.0,55.0,2.0,230.0
172423.0,3.0,2.0,,6.0,2014-04-29,314.0,54.0,490.0,0.00011192776927955825,3.0,1.0,1.0,4.0,77.0,3.0,287.0
172428.0,3.0,2.0,,6.0,2014-04-29,312.0,55.0,490.0,0.00011192776927955825,0.0,1.0,1.0,3.0,2.0,3.0,174.0
172445.0,2.0,2.0,,3.0,2014-04-29,371.0,36.0,490.0,7.461851285303884e-05,2.0,1.0,2.0,6.0,154.0,2.0,295.0
172451.0,3.0,2.0,,,2014-04-29,341.0,60.0,490.0,7.461851285303884e-05,3.0,1.0,0.0,0.0,191.0,2.0,0.0
172458.0,2.0,2.0,,,2014-05-03,756.0,40.0,486.0,7.461851285303884e-05,3.0,1.0,2.0,5.0,127.0,2.0,164.0
172493.0,3.0,2.0,,3.0,2014-05-02,781.0,45.0,487.0,0.0002238555385591165,1.0,2.0,2.0,3.0,51.0,5.0,352.0
172494.0,2.0,2.0,,2.0,2014-05-03,757.0,45.0,486.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,270.0,1.0,45.0
172499.0,2.0,2.0,,,2014-05-03,63.0,33.0,486.0,0.00011192776927955825,1.0,2.0,2.0,5.0,59.0,3.0,261.0
172516.0,2.0,2.0,,,2014-05-03,782.0,38.0,486.0,0.00011192776927955825,3.0,1.0,2.0,4.0,64.0,3.0,241.0
172523.0,3.0,2.0,,8.0,2014-05-03,291.0,33.0,486.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,286.0,1.0,35.0
172526.0,3.0,2.0,,4.0,2014-05-03,312.0,40.0,486.0,7.461851285303884e-05,1.0,1.0,2.0,3.0,141.0,2.0,100.0
172556.0,3.0,2.0,,3.0,2014-05-03,561.0,50.0,486.0,7.461851285303884e-05,2.0,1.0,1.0,2.0,203.0,2.0,134.0
172565.0,3.0,2.0,,,2014-05-03,671.0,35.0,486.0,0.0001865462821325971,3.0,1.0,1.0,5.0,64.0,5.0,243.0
172586.0,2.0,2.0,,,2014-05-05,781.0,33.0,484.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,264.0,1.0,37.0
172589.0,2.0,2.0,,3.0,2014-05-05,751.0,35.0,484.0,0.0002238555385591165,1.0,3.0,3.0,6.0,52.0,5.0,536.0
172595.0,3.0,2.0,,3.0,2014-05-04,131.0,50.0,485.0,3.730925642651942e-05,0.0,1.0,3.0,5.0,118.0,1.0,297.0
172615.0,3.0,2.0,,,2014-05-04,740.0,50.0,485.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,153.0,1.0,94.0
172617.0,2.0,2.0,,6.0,2014-05-07,740.0,36.0,482.0,7.461851285303884e-05,2.0,1.0,1.0,3.0,146.0,2.0,79.0
172632.0,2.0,2.0,,,2014-05-04,7516.0,49.0,485.0,7.461851285303884e-05,1.0,1.0,1.0,2.0,71.0,2.0,57.0
172637.0,2.0,2.0,,3.0,2014-05-07,757.0,40.0,482.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,118.0,1.0,62.0
