DATE_ACHAT,EAN,ID_INDIVIDU,ID_FOYER,NUM_TICKET,QUANTITE,PRIX_AP_REMISE,REMISE_VALEUR,CODE_BOUTIQUE,ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,Ligne,Famille,REGIONS,CENTRE_VILLE,TYPE_MAGASIN,PLV,gift,PRICE
2015-11-02,3585211707568,190567,187352,9,1,29,0,381,59056.0,155.0,11597.0,119,ETOUR,9603.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2015-11-04,3585211716126,190567,187352,6,1,32,0,381,59805.0,20.0,11945.0,124,INSOL,9603.0,2.0,4.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,32
2016-04-28,3585211804878,190567,187352,17,1,39,0,740,62097.0,474.0,13565.0,567,SUZET,30.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre Commercial,Succursale,0,0,39
2015-11-04,3585211715181,190567,187352,6,1,49,0,381,59753.0,593.0,11945.0,116B,INSOL,9603.0,4.0,25.0,,,Province,Centre ville,Succursale,0,0,49
2016-04-28,3585211780080,190567,187352,17,1,49,0,740,62048.0,186.0,13516.0,526A,SUZET,30.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,49
2015-11-04,3585211715181,190567,187352,6,1,49,0,381,59753.0,593.0,11945.0,116B,INSOL,9603.0,4.0,25.0,,,Province,Centre ville,Succursale,0,0,49
2016-04-28,3585211779886,190567,187352,17,1,32,0,740,62028.0,152.0,13496.0,507,SUZET,30.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,32
2015-11-17,3585211700675,190571,187355,1,1,27,0,7518,60544.0,19.0,7716.0,122,VERTI,9603.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,27
2015-11-17,3585211700194,190571,187355,1,1,49,0,7518,60496.0,176.0,7716.0,106B,VERTI,9603.0,5.0,25.0,Corseterie,Push-up,Paris,Centre ville,Succursale,0,0,49
2015-11-17,3585211716324,190571,187355,1,1,29,0,7518,59813.0,21.0,11945.0,128,INSOL,38.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,29
2015-11-17,3585211715136,190571,187355,1,1,49,0,7518,59748.0,593.0,11945.0,116B,INSOL,38.0,5.0,25.0,,,Paris,Centre ville,Succursale,0,0,49
2015-11-17,3585211722196,190571,187355,1,1,26,0,7518,59556.0,174.0,2245.0,226,HOUPE,61.0,1.0,10.0,Homewear,Homewear_Bas,Paris,Centre ville,Succursale,0,0,26
2015-11-17,3585211722196,190571,187355,1,1,26,0,7518,59556.0,174.0,2245.0,226,HOUPE,61.0,1.0,10.0,Homewear,Homewear_Bas,Paris,Centre ville,Succursale,0,0,26
2016-03-16,3585211874574,190571,187355,6,1,0,100,7518,62275.0,7.0,13741.0,FAVO,TROUS,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-11-17,3585211808531,190571,187355,1,1,30,0,7518,60852.0,35.0,12678.0,252,LUNDI,21.0,1.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,30
2015-11-17,3585211722837,190571,187355,1,1,22,0,7518,59620.0,123.0,2245.0,253,HOUPE,61.0,1.0,4.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,22
2016-03-16,3585211770333,190571,187355,6,1,69,0,7518,61450.0,240.0,13074.0,505D,MARIN,21.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,69
2016-03-16,3585211802522,190571,187355,6,1,59,0,7518,61765.0,73.0,13389.0,549,MEDIT,10.0,1.0,10.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,59
2015-12-13,3585211729652,190571,187355,11,1,46,0,7518,58273.0,30.0,11086.0,245,AUDAC,93.0,1.0,10.0,Homewear,Homewear_Ensemble,Paris,Centre ville,Succursale,0,0,46
2015-12-12,7000000000102,190571,187355,4,1,0,100,7518,64567.0,7.0,15103.0,FAVO,CHOIX,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-12-12,3585211724879,190571,187355,4,1,0,100,7518,58441.0,87.0,6590.0,277,CALIN,6101.0,1.0,10.0,Homewear,Homewear_Ensemble,Paris,Centre ville,Succursale,0,0,0
2016-07-25,3585211915857,190571,187355,12,1,0,100,7518,66361.0,66.0,11019.0,540,FAVOR,3201.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,0
2016-07-05,3585211874987,190572,187362,46,1,0,100,921,62452.0,7.0,13746.0,FAVO,BON20,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-07-05,3585211867781,190572,187362,46,1,0,100,921,62261.0,7.0,12713.0,FAVO,AG2VA,30.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-07-05,3585211798764,190572,187362,46,1,20,0,921,63733.0,90.0,14334.0,120,MELAN,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,20
2016-07-05,3585211813092,190572,187362,46,1,23,0,921,64213.0,157.0,14814.0,127,PAULE,71.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,23
2016-07-05,3585211812064,190572,187362,46,1,37,0,921,64134.0,177.0,14735.0,102A,PAULE,71.0,6.0,25.0,Corseterie,Corbeille mousse/Bandeau,Paris,Centre ville,Succursale,0,0,37
2016-07-05,3585211798443,190572,187362,46,1,29,0,921,63701.0,227.0,14302.0,101B,MELAN,11.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,29
2015-12-14,7000000000089,190587,175768,39,1,0,100,7511,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-12-14,3585211707551,190587,175768,39,1,0,100,7511,59055.0,155.0,11596.0,119,ETOUR,9603.0,3.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,0
2015-12-14,3585211711039,190587,175768,39,1,30,0,7511,58880.0,20.0,11424.0,124,COCOT,9603.0,2.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,30
2015-12-29,3585211380778,190587,175768,3,1,55,0,750,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,55
2015-12-14,3585211705717,190587,175768,39,1,42,0,7511,59021.0,198.0,11562.0,100B,ETOUR,9603.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,42
2016-02-19,3585211560552,190587,175768,15,1,0,100,750,50887.0,21.0,6402.0,128,VANIT,60.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,0
2016-02-19,7000000000089,190587,175768,15,1,0,100,750,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-11-04,3585211262951,190587,175768,34,1,26,0,757,40870.0,19.0,966.0,122,FRIVO,20.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2016-07-25,3585211618017,190587,175768,32,1,45,0,750,54451.0,241.0,8304.0,523C,CAPFE,20.0,4.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,45
2015-11-04,3585211259463,190587,175768,34,1,38,0,757,41123.0,198.0,966.0,100B,FRIVO,20.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,38
2016-07-25,3585211619298,190587,175768,32,1,35,0,750,54537.0,68.0,8390.0,542,CAPFE,20.0,4.0,3.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,35
2016-04-06,3585211812484,190587,175768,10,1,27,0,7518,64176.0,19.0,14777.0,122,PAULE,41.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,27
2016-06-09,3585211798764,190587,175768,67,1,29,0,7511,63733.0,90.0,14334.0,120,MELAN,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,29
2016-06-09,3585211798481,190587,175768,67,1,42,0,7511,63705.0,228.0,14306.0,101C,MELAN,11.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,42
2016-04-06,3585211811555,190587,175768,10,1,42,0,7518,64083.0,198.0,14684.0,100B,PAULE,41.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,42
2016-02-19,3585211791741,190587,175768,15,1,39,0,750,62689.0,200.0,13870.0,107B,CHINO,11.0,5.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,39
2016-02-19,3585211791864,190587,175768,15,1,26,0,750,62701.0,19.0,13882.0,122,CHINO,11.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2016-05-07,3585211790034,190606,187304,6,1,35,0,141,63516.0,20.0,14175.0,124,IRONI,20.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,35
2016-05-07,3585211158018,190606,187304,6,1,29,0,141,37340.0,21.0,966.0,128,FRIVO,11.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-05-07,3585211786044,190606,187304,6,1,42,0,141,63131.0,176.0,12584.0,106B,IDYLL,11.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,42
2016-05-05,3585211789588,190606,187304,22,1,45,0,141,63471.0,175.0,14130.0,106A,IRONI,20.0,6.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,45
2016-05-07,3585211851322,190606,187304,6,1,0,100,141,62491.0,31.0,13761.0,247,BIR06,1001.0,1.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,0
2016-05-31,3585211787072,190611,187308,4,1,29,0,141,63235.0,20.0,12584.0,124,IDYLL,67.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,29
2016-05-31,7000000000096,190611,187308,4,1,0,100,141,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-05-31,3585211786068,190611,187308,4,1,0,100,141,63136.0,176.0,12584.0,106B,IDYLL,67.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,0
2016-05-31,3585211790157,190611,187308,4,1,29,0,141,63528.0,21.0,14187.0,128,IRONI,20.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-05-31,3585211789670,190611,187308,4,1,45,0,141,63480.0,176.0,14139.0,106B,IRONI,20.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,45
2015-11-16,3585211717659,190611,187308,4,1,23,0,141,58607.0,19.0,11316.0,122,CIELD,9603.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,23
2015-11-04,3585211716119,190611,187308,19,1,32,0,141,59804.0,20.0,11945.0,124,INSOL,9603.0,1.0,4.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,32
2015-11-04,3585211716393,190611,187308,19,1,29,0,141,59820.0,21.0,11945.0,128,INSOL,9603.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2015-11-04,3585211715198,190611,187308,19,1,49,0,141,59754.0,593.0,11945.0,116B,INSOL,9603.0,5.0,25.0,,,Province,Centre ville,Succursale,0,0,49
2016-08-23,3585211915857,190611,187308,10,1,0,100,141,66361.0,66.0,11019.0,540,FAVOR,3201.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,0
2016-03-15,3585211795930,190611,187308,11,1,29,0,141,64327.0,20.0,14928.0,124,SOUVI,61.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,29
2016-08-23,3585211850745,190611,187308,10,1,47,0,141,65775.0,222.0,15562.0,106C,NEBUL,6028.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,47
2016-08-23,3585211851117,190611,187308,10,1,27,0,141,65812.0,19.0,15599.0,122,NEBUL,6028.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,27
2016-03-15,3585211794346,190611,187308,11,1,45,0,141,62550.0,36.0,11078.0,254,AUDAC,60.0,2.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,45
2015-11-16,7000000000096,190611,187308,4,1,0,100,141,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-07-05,3585211792489,190611,187308,19,1,45,0,141,61385.0,92.0,13009.0,535,FIEST,20.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,45
2016-07-05,3585211792632,190611,187308,19,1,37,0,141,61402.0,297.0,13026.0,557,FIEST,20.0,2.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,37
2015-11-16,3585211560194,190611,187308,4,1,0,100,141,50799.0,222.0,6314.0,106C,VANIT,60.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,0
2016-05-05,3585211800139,190611,187308,39,1,29,0,141,63283.0,97.0,13942.0,140,ILOVE,45.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,29
2016-05-05,3585211800009,190611,187308,39,1,14,0,141,63273.0,21.0,13932.0,128,ILOVE,45.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,14
2016-03-15,3585211795558,190611,187308,11,1,42,0,141,64302.0,176.0,14903.0,106B,SOUVI,61.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,42
2016-03-15,3585211796296,190611,187308,11,1,65,0,141,64351.0,24.0,14952.0,141,SOUVI,61.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,65
2016-03-15,3585211796050,190611,187308,11,1,26,0,141,64335.0,21.0,14936.0,128,SOUVI,61.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
2015-11-16,3585211717369,190611,187308,4,1,45,0,141,58578.0,222.0,11287.0,106C,CIELD,9603.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,45
2016-03-15,3585211874574,190611,187308,11,1,0,100,141,62275.0,7.0,13741.0,FAVO,TROUS,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-03-15,3585211846311,190611,187308,11,1,0,100,141,60881.0,7.0,12704.0,FAVO,PALET,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-07-06,3585211814662,190617,187309,24,1,20,0,181,63344.0,159.0,14003.0,126,IMPAT,70.0,2.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2016-07-06,3585211814310,190617,187309,24,1,31,0,181,63312.0,176.0,13971.0,106B,IMPAT,70.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,31
2016-07-14,3585211785405,190617,187309,8,1,24,0,181,62881.0,20.0,11424.0,124,COCOT,3020.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,24
2016-07-14,3585211804359,190617,187309,8,1,39,0,181,62824.0,176.0,11424.0,106B,COCOT,3020.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,39
2016-07-11,3585211781988,190617,187309,5,1,24,0,181,61725.0,68.0,13349.0,542,MATEL,30.0,2.0,3.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,24
2016-07-11,3585211781797,190617,187309,5,1,25,0,181,61693.0,144.0,13317.0,527,MATEL,30.0,3.0,3.0,,,Province,Centre ville,Succursale,0,0,25
2016-07-06,3585211814662,190617,187309,24,1,20,0,181,63344.0,159.0,14003.0,126,IMPAT,70.0,2.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2015-09-25,3585211710841,190620,187290,5,1,22,0,61,59328.0,90.0,11869.0,120,FLANE,10.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,mag propre,0,0,22
2015-09-25,3585211543531,190620,187290,7,1,39,0,61,50549.0,202.0,6067.0,110B,EPURE,42.0,5.0,25.0,Corseterie,Push-up,Province,Centre Commercial,mag propre,0,0,39
2016-05-12,3585211851353,190635,187338,7,1,0,100,641,62494.0,123.0,13764.0,253,FAV06,6101.0,1.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,0
2016-03-19,3585211789175,190635,187338,5,1,42,0,641,63430.0,229.0,14089.0,101D,IRONI,20.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,42
2016-03-19,3585211790041,190635,187338,5,1,35,0,641,63517.0,20.0,14176.0,124,IRONI,20.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,35
2016-01-20,3585211804229,190635,187338,9,1,25,0,641,61604.0,66.0,13228.0,540,MARIN,20.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,25
2016-05-12,3585211789137,190635,187338,7,1,0,100,641,63426.0,229.0,14085.0,101D,IRONI,11.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,0
2016-05-12,3585211790003,190635,187338,7,1,35,0,641,63513.0,20.0,14172.0,124,IRONI,11.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,35
2016-05-12,3585211789137,190635,187338,7,1,42,0,641,63426.0,229.0,14085.0,101D,IRONI,11.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,42
2016-03-23,3585211794650,190644,187343,6,1,39,0,671,64240.0,198.0,14841.0,100B,SOUVI,30.0,4.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-03-23,3585211795749,190644,187343,6,1,27,0,671,64312.0,90.0,14913.0,120,SOUVI,30.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,27
2016-03-15,3585211789892,190644,187343,14,1,29,0,671,63502.0,90.0,14161.0,120,IRONI,20.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2016-03-15,3585211790041,190644,187343,14,1,35,0,671,63517.0,20.0,14176.0,124,IRONI,20.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,35
2016-03-15,3585211789663,190644,187343,14,1,45,0,671,63479.0,176.0,14138.0,106B,IRONI,20.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,45
2016-03-23,3585211795893,190644,187343,6,1,29,0,671,64323.0,20.0,14924.0,124,SOUVI,30.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,29
2016-03-23,3585211795749,190644,187343,6,1,27,0,671,64312.0,90.0,14913.0,120,SOUVI,30.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,27
2016-03-23,3585211851339,190644,187343,6,1,0,100,671,62492.0,31.0,13762.0,247,BIR06,1001.0,2.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,0
2016-03-23,3585211874574,190644,187343,6,1,0,100,671,62275.0,7.0,13741.0,FAVO,TROUS,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-03-23,3585211846311,190644,187343,6,1,0,100,671,60881.0,7.0,12704.0,FAVO,PALET,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-12-16,3585211729379,190650,187322,61,1,69,0,381,59958.0,102.0,12066.0,200,MAMZE,93.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,69
2015-12-16,3585211798894,190650,187322,61,1,65,0,381,60749.0,116.0,12575.0,222,YLANG,96.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,65
2015-12-16,3585211730306,190650,187322,61,1,46,0,381,58338.0,37.0,11151.0,256,AUDAC,93.0,2.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,46
2015-11-04,7000000000089,190659,187328,20,1,0,100,451,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-11-04,3585211699061,190659,187328,20,1,26,0,451,59526.0,157.0,966.0,127,FRIVO,4311.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,26
2015-11-04,3585211699061,190659,187328,20,1,0,100,451,59526.0,157.0,966.0,127,FRIVO,4311.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,0
2015-11-04,3585211699191,190659,187328,20,1,29,0,451,59534.0,21.0,966.0,128,FRIVO,4311.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2015-11-04,3585211698484,190659,187328,20,1,47,0,451,59470.0,176.0,966.0,106B,FRIVO,4311.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,47
2015-12-05,3585211799747,190664,187325,4,1,14,0,442,60574.0,90.0,4889.0,120,FLOWE,11.0,2.0,10.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,14
2015-12-05,3585211799860,190664,187325,4,1,25,0,442,60586.0,97.0,4889.0,140,FLOWE,11.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre Commercial,Succursale,0,0,25
2015-12-05,3585211560132,190664,187325,4,1,40,0,442,50784.0,176.0,6299.0,106B,VANIT,60.0,4.0,25.0,Corseterie,Push-up,Province,Centre Commercial,Succursale,0,0,40
2015-12-05,3585211799747,190664,187325,4,1,14,0,442,60574.0,90.0,4889.0,120,FLOWE,11.0,2.0,10.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,14
2015-12-14,3585211805486,190684,187469,15,1,0,100,759,58212.0,7.0,11035.0,FAVO,FHOUP,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2015-12-06,3585211697753,190684,187469,14,1,38,0,759,59418.0,212.0,966.0,100C,FRIVO,4311.0,6.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,38
2015-12-06,3585211767500,190684,187469,14,1,0,100,759,58122.0,7.0,11023.0,FAVO,AGVAP,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2015-12-14,3585211698798,190684,187469,15,1,23,0,759,59500.0,96.0,966.0,121,FRIVO,4311.0,6.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,23
2015-12-16,3585211699047,190689,187466,25,1,26,0,740,59524.0,157.0,966.0,127,FRIVO,4311.0,3.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,26
2015-12-16,3585211713422,190689,187466,25,1,45,0,740,59652.0,227.0,11965.0,101B,INSOL,70.0,4.0,25.0,Corseterie,Corbeille,Province,Centre Commercial,Succursale,0,0,45
2016-06-30,3585211775925,190689,187466,62,1,32,0,740,61890.0,152.0,289.0,507,SMOKI,20.0,3.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,32
2015-12-16,3585211697654,190689,187466,25,1,0,100,740,59408.0,198.0,966.0,100B,FRIVO,4311.0,4.0,25.0,Corseterie,Emboitant,Province,Centre Commercial,Succursale,0,0,0
2016-06-30,3585211776830,190689,187466,62,1,45,0,740,61981.0,185.0,289.0,526B,SMOKI,20.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,45
2015-12-21,3585211805486,190689,187466,32,1,0,100,740,58212.0,7.0,11035.0,FAVO,FHOUP,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2015-12-21,3585211774850,190689,187466,32,1,29,0,740,60813.0,20.0,12639.0,124,IDYLL,21.0,2.0,10.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,29
2015-12-16,7000000000096,190689,187466,25,1,0,100,740,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2015-12-21,3585211774348,190689,187466,32,1,42,0,740,60771.0,176.0,12597.0,106B,IDYLL,21.0,5.0,25.0,Corseterie,Push-up,Province,Centre Commercial,Succursale,0,0,42
2016-04-26,3585211812989,190689,187466,22,1,29,0,740,64202.0,157.0,14803.0,127,PAULE,31.0,3.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,29
2016-04-26,3585211812088,190689,187466,22,1,47,0,740,64136.0,178.0,14737.0,102B,PAULE,31.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre Commercial,Succursale,0,0,47
2015-12-20,3585211732737,190690,187467,4,1,0,100,770,58118.0,310.0,11019.0,270,FAVOR,10.0,1.0,10.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,0
2015-12-20,3585211713170,190690,187467,4,1,45,0,770,59641.0,196.0,11954.0,101A,INSOL,9603.0,4.0,25.0,Corseterie,Corbeille,Paris,Centre Commercial,Succursale,0,0,45
2015-12-20,3585211716119,190690,187467,4,1,32,0,770,59804.0,20.0,11945.0,124,INSOL,9603.0,1.0,4.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,32
2015-12-01,7000000000089,190702,187513,11,1,0,100,7511,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-12-01,3585211736360,190702,187513,11,1,47,0,7511,57848.0,577.0,966.0,106D,FRIVO,20.0,4.0,25.0,,,Paris,Centre ville,Succursale,0,0,47
2015-12-01,3585211452543,190702,187513,11,1,0,100,7511,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,0
2015-12-01,3585211452642,190702,187513,11,1,26,0,7511,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,26
2015-12-01,3585211736292,190702,187513,11,1,47,0,7511,58016.0,577.0,966.0,106D,FRIVO,11.0,4.0,25.0,,,Paris,Centre ville,Succursale,0,0,47
2015-12-19,7000000000089,190731,187425,20,1,0,100,314,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-12-28,3585211442537,190731,187425,49,1,25,0,314,47864.0,155.0,966.0,119,FRIVO,42.0,2.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,25
2015-12-28,3585211711787,190731,187425,49,1,25,0,314,58861.0,90.0,11424.0,120,COCOT,9603.0,2.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,25
2015-12-19,3585211716393,190731,187425,20,1,29,0,314,59820.0,21.0,11945.0,128,INSOL,9603.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2015-12-19,3585211714443,190731,187425,20,1,42,0,314,59713.0,179.0,12026.0,105B,INSOL,9603.0,4.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,42
2015-12-19,3585211715822,190731,187425,20,1,0,100,314,59787.0,90.0,11945.0,120,INSOL,9603.0,3.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,0
2015-12-19,3585211805486,190731,187425,20,1,0,100,314,58212.0,7.0,11035.0,FAVO,FHOUP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-12-28,3585211711022,190731,187425,49,1,30,0,314,58879.0,20.0,11424.0,124,COCOT,9603.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2015-12-28,3585211711206,190731,187425,49,1,35,0,314,58777.0,180.0,11486.0,105A,COCOT,9603.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2016-01-20,3585211699337,190736,187422,72,1,39,0,314,59548.0,24.0,966.0,141,FRIVO,4311.0,1.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,39
